user_id,date,income_amount,income_type,budget_cycle,total_expense,saving_amount,saving_rate,food_pct,travel_pct,shopping_pct,bills_pct,subscriptions_pct,others_pct,max_single_expense,num_expense_entries,recurring_expense_ratio,discretionary_expense_ratio,essential_expense_ratio
3616,2025-04-02,585,pocket_money,daily,585.0,0.0,0.0,8.66,4.1,30.9,23.04,32.76,0.52,191.66,8,55.81,31.43,12.77
1062,2025-03-27,363,salary,daily,363.0,0.0,0.0,2.32,2.53,19.69,46.29,11.68,17.49,168.03,10,57.97,37.18,4.85
1464,2024-12-23,252,salary,daily,252.0,0.0,0.0,3.99,24.37,11.42,28.33,28.06,3.85,71.38,3,56.38,15.26,28.36
4104,2025-04-25,1514,pocket_money,weekly,1513.99,0.01,0.0,0.61,5.74,1.57,34.17,22.09,35.82,542.33,4,56.26,37.39,6.35
7184,2025-03-03,8717,pocket_money,monthly,8717.0,0.0,0.0,4.68,5.5,25.13,17.15,1.91,45.63,3977.74,11,19.06,70.76,10.18
1496,2025-02-15,415,salary,daily,415.0,0.0,0.0,7.12,3.11,9.67,40.32,18.92,20.86,167.33,5,59.24,30.53,10.23
3843,2025-04-28,733,salary,daily,732.99,0.01,0.0,11.06,21.59,9.29,4.09,21.18,32.78,240.3,8,25.27,42.08,32.65
7804,2024-11-20,14578,pocket_money,monthly,14578.0,0.0,0.0,13.63,3.43,1.82,18.42,23.95,38.74,5648.11,9,42.37,40.57,17.06
6447,2025-05-03,383,salary,daily,382.99,0.01,0.0,5.03,28.92,35.23,12.87,5.14,12.81,134.92,3,18.01,48.04,33.95
8707,2024-12-23,25437,salary,monthly,25436.99,0.01,0.0,29.95,5.11,6.04,33.23,3.13,22.54,8451.76,5,36.36,28.58,35.06
1722,2025-03-24,3156,pocket_money,weekly,3155.99,0.01,0.0,36.73,5.53,10.91,11.79,24.61,10.43,1159.26,5,36.4,21.34,42.26
5567,2025-04-11,326,pocket_money,daily,326.0,0.0,0.0,21.98,20.43,25.85,6.1,15.33,10.31,84.26,7,21.43,36.16,42.41
4842,2025-02-13,8180,salary,monthly,8180.0,0.0,0.0,19.17,12.29,1.01,3.65,7.08,56.8,4645.88,9,10.74,57.81,31.46
7467,2025-02-05,4419,pocket_money,weekly,4419.0,-0.0,-0.0,8.9,4.31,36.6,33.79,6.02,10.37,1617.44,3,39.81,46.97,13.22
7163,2025-02-09,451,pocket_money,daily,451.0,0.0,0.0,0.45,43.52,7.98,1.31,26.95,19.78,196.28,5,28.26,27.76,43.98
9416,2025-02-02,367,pocket_money,daily,367.0,0.0,0.0,5.29,18.86,29.89,10.21,16.81,18.95,109.7,10,27.02,48.84,24.14
6590,2025-02-26,407,pocket_money,daily,407.0,0.0,0.0,3.82,33.45,9.41,4.49,18.95,29.88,136.14,8,23.44,39.29,37.27
2919,2025-03-19,17315,salary,monthly,17315.0,0.0,0.0,18.97,5.61,7.31,39.12,2.19,26.81,6773.58,6,41.31,34.11,24.58
9317,2025-01-29,4526,pocket_money,weekly,4526.0,0.0,0.0,27.84,14.1,20.42,15.45,7.59,14.6,1260.15,9,23.04,35.02,41.94
7168,2025-01-25,548,pocket_money,daily,548.0,0.0,0.0,14.55,9.61,33.62,18.1,16.66,7.47,184.22,7,34.76,41.08,24.16
5240,2024-11-27,2226,pocket_money,weekly,2226.01,-0.01,-0.0,38.07,4.93,4.16,30.08,4.09,18.68,847.54,5,34.16,22.84,43.0
6609,2025-03-24,15336,salary,monthly,15336.0,0.0,0.0,18.6,12.77,25.76,29.04,2.38,11.46,4452.93,8,31.42,37.22,31.36
4929,2024-11-24,3341,salary,weekly,3341.0,0.0,0.0,7.85,20.27,10.97,8.05,11.67,41.19,1376.13,12,19.72,52.16,28.12
3058,2025-04-19,14646,pocket_money,monthly,14646.0,-0.0,-0.0,37.6,1.37,17.32,34.7,6.79,2.22,5507.16,5,41.49,19.54,38.97
4953,2025-02-02,22602,pocket_money,monthly,22602.0,0.0,0.0,4.29,8.83,23.58,12.28,25.34,25.68,5804.11,10,37.63,49.26,13.12
4382,2025-01-16,2555,salary,weekly,2554.99,0.01,0.0,6.91,2.22,4.41,73.35,9.91,3.21,1873.97,10,83.26,7.62,9.13
9031,2025-04-08,490,salary,daily,490.0,-0.0,-0.0,8.87,11.11,41.31,21.8,3.55,13.36,202.44,6,25.35,54.67,19.98
1665,2024-12-31,1027,salary,weekly,1026.99,0.01,0.0,15.41,18.13,30.71,8.72,18.82,8.21,315.35,3,27.55,38.92,33.53
4083,2025-04-30,1975,salary,weekly,1975.01,-0.01,-0.0,28.2,8.55,29.37,0.71,15.96,17.22,579.98,8,16.67,46.58,36.75
4005,2025-03-16,3502,salary,weekly,3502.0,0.0,0.0,20.27,2.73,59.69,4.37,7.27,5.67,2090.37,3,11.64,65.36,22.99
4069,2024-12-14,4487,salary,weekly,4486.99,0.01,0.0,6.31,23.28,1.41,22.1,0.21,46.69,2094.88,4,22.31,48.1,29.59
2321,2025-05-15,24130,pocket_money,monthly,24130.0,0.0,0.0,25.06,12.05,5.54,20.37,32.5,4.47,7843.06,12,52.87,10.01,37.11
6653,2025-04-01,267,pocket_money,daily,267.0,0.0,0.0,18.13,6.36,23.09,47.77,0.12,4.53,127.55,7,47.89,27.63,24.49
2382,2025-05-15,1290,pocket_money,weekly,1290.0,-0.0,-0.0,26.98,15.66,8.32,8.62,36.74,3.67,474.01,5,45.36,12.0,42.64
2601,2025-02-19,2346,salary,weekly,2346.0,0.0,0.0,23.49,18.2,0.79,19.24,35.23,3.05,826.58,12,54.47,3.84,41.69
8887,2025-02-05,742,salary,daily,742.0,0.0,0.0,10.33,6.23,3.03,47.14,29.7,3.57,349.76,8,76.84,6.6,16.56
3958,2025-02-18,4062,salary,weekly,4062.01,-0.01,-0.0,15.36,2.04,13.69,45.43,10.27,13.21,1845.53,10,55.71,26.9,17.4
6115,2025-02-09,5209,pocket_money,monthly,5209.0,0.0,0.0,0.42,8.16,30.6,3.11,13.13,44.58,2322.23,9,16.24,75.19,8.58
1536,2025-01-17,16388,pocket_money,monthly,16388.0,0.0,0.0,14.5,2.58,14.34,5.6,0.36,62.62,10261.5,5,5.96,76.95,17.09
2178,2025-04-09,7322,salary,monthly,7322.01,-0.01,-0.0,40.75,2.34,10.48,23.69,11.62,11.11,2983.65,5,35.32,21.59,43.09
7636,2025-05-05,21156,pocket_money,monthly,21155.99,0.01,0.0,2.23,53.5,0.16,1.43,24.41,18.28,11317.72,9,25.84,18.44,55.72
3295,2025-02-19,4442,salary,weekly,4442.0,0.0,0.0,42.83,7.77,24.14,10.09,3.58,11.59,1902.38,3,13.67,35.73,50.6
1739,2024-11-28,489,pocket_money,daily,489.01,-0.01,-0.0,10.71,30.5,10.97,21.75,13.18,12.89,149.15,9,34.92,23.86,41.21
3566,2025-03-07,352,salary,daily,351.99,0.01,0.0,5.19,15.37,14.38,39.3,15.36,10.41,138.32,9,54.65,24.78,20.56
3384,2024-12-08,387,salary,daily,387.0,0.0,0.0,9.4,10.76,29.59,19.11,10.68,20.45,114.53,11,29.79,50.04,20.16
8804,2025-05-15,3605,pocket_money,weekly,3604.99,0.01,0.0,4.51,16.42,12.58,2.09,27.24,37.16,1339.63,7,29.33,49.74,20.92
6560,2025-05-14,2436,pocket_money,weekly,2436.0,0.0,0.0,3.83,10.1,20.33,17.32,44.29,4.13,1078.87,7,61.61,24.46,13.93
8231,2025-01-28,3034,salary,weekly,3033.99,0.01,0.0,0.82,37.22,9.93,20.73,9.0,22.28,1129.31,4,29.74,32.22,38.04
7142,2024-11-26,4960,salary,weekly,4960.0,-0.0,-0.0,14.32,22.97,7.95,31.66,0.53,22.55,1570.49,10,32.2,30.51,37.29
5264,2024-12-04,1905,salary,weekly,1905.01,-0.01,-0.0,59.02,5.08,1.53,11.87,12.4,10.1,1124.41,12,24.27,11.63,64.11
4431,2025-03-16,26838,pocket_money,monthly,26838.0,0.0,0.0,0.2,2.97,87.93,0.36,0.6,7.95,23597.87,3,0.96,95.87,3.17
6061,2025-03-11,4287,salary,weekly,4287.0,0.0,0.0,14.87,6.71,24.49,9.14,29.69,15.1,1272.82,6,38.83,39.59,21.58
2160,2025-03-18,22939,pocket_money,monthly,22939.0,0.0,0.0,10.79,26.08,10.32,5.25,9.91,37.65,8637.24,6,15.15,47.98,36.87
3628,2025-04-12,11892,salary,monthly,11892.0,0.0,0.0,9.56,30.0,6.32,4.69,20.67,28.76,3567.03,9,25.36,35.08,39.56
9138,2025-04-01,622,salary,daily,622.01,-0.01,-0.0,21.11,8.66,34.5,3.9,27.36,4.47,214.6,12,31.27,38.97,29.77
8634,2024-12-04,20596,pocket_money,monthly,20596.0,-0.0,-0.0,21.27,37.55,18.08,12.71,7.61,2.78,7734.04,5,20.32,20.86,58.82
6395,2025-04-29,280,salary,daily,279.99,0.01,0.0,14.19,22.15,9.96,6.76,5.28,41.66,116.64,4,12.04,51.62,36.34
2736,2025-03-18,2896,salary,weekly,2896.0,0.0,0.0,1.64,8.48,17.74,32.07,32.42,7.64,938.85,7,64.49,25.38,10.12
5228,2025-04-26,551,salary,daily,550.99,0.01,0.0,26.75,8.0,0.57,16.15,22.15,26.39,147.41,8,38.29,26.95,34.75
7241,2025-02-28,462,pocket_money,daily,462.0,0.0,0.0,2.76,26.52,30.64,27.7,7.45,4.94,141.56,10,35.15,35.58,29.27
8862,2025-03-12,780,salary,daily,779.99,0.01,0.0,4.52,7.42,36.38,14.16,35.98,1.53,283.8,9,50.14,37.91,11.94
9359,2025-04-23,3096,pocket_money,weekly,3096.0,0.0,0.0,22.02,14.91,17.13,12.12,27.21,6.61,842.48,9,39.33,23.74,36.92
2773,2025-04-27,2283,salary,weekly,2283.01,-0.01,-0.0,21.09,26.35,17.95,18.92,2.18,13.5,601.6,6,21.1,31.46,47.44
9417,2024-12-29,4641,pocket_money,weekly,4641.0,0.0,0.0,12.76,18.73,35.25,1.4,6.07,25.8,1636.04,8,7.46,61.05,31.49
4016,2025-03-02,19086,salary,monthly,19086.0,0.0,0.0,30.63,10.92,44.1,2.41,0.51,11.43,8416.37,7,2.92,55.53,41.55
5976,2025-02-07,4588,salary,weekly,4587.99,0.01,0.0,8.78,47.04,8.48,13.93,11.96,9.81,2158.08,12,25.88,18.29,55.82
6160,2025-03-20,27671,pocket_money,monthly,27671.0,-0.0,-0.0,21.95,9.28,35.5,1.07,20.0,12.2,9823.42,4,21.07,47.7,31.23
7130,2025-04-16,25291,pocket_money,monthly,25290.99,0.01,0.0,57.49,9.07,10.06,14.36,0.43,8.59,14538.8,3,14.79,18.65,66.56
3258,2025-03-04,397,salary,daily,397.0,0.0,0.0,0.5,16.49,46.09,7.43,17.1,12.38,182.97,8,24.53,58.47,16.99
8661,2024-12-24,707,salary,daily,706.99,0.01,0.0,5.4,35.6,16.6,5.92,3.46,33.02,251.71,10,9.37,49.62,41.01
1771,2025-02-06,4080,pocket_money,weekly,4080.01,-0.01,-0.0,2.39,17.55,29.68,23.67,21.17,5.55,1210.76,7,44.84,35.23,19.93
3789,2024-12-02,1700,pocket_money,weekly,1700.01,-0.01,-0.0,9.2,10.43,61.86,0.01,11.89,6.61,1051.66,5,11.89,68.47,19.63
4537,2025-03-18,9487,salary,monthly,9486.99,0.01,0.0,15.8,36.56,10.13,17.22,8.21,12.08,3468.82,12,25.43,22.21,52.36
2377,2024-12-06,5892,pocket_money,monthly,5892.0,0.0,0.0,24.96,4.96,0.0,38.1,18.07,13.91,2244.97,11,56.17,13.91,29.92
6471,2025-02-27,624,salary,daily,624.01,-0.01,-0.0,36.28,6.76,2.09,11.2,32.47,11.2,226.4,5,43.67,13.28,43.05
2901,2025-02-06,10147,pocket_money,monthly,10147.0,0.0,0.0,0.39,35.65,42.73,14.87,6.36,0.01,4335.89,9,21.23,42.74,36.04
4355,2025-01-24,428,pocket_money,daily,427.99,0.01,0.0,14.13,3.72,39.59,3.88,20.18,18.5,169.45,11,24.05,58.09,17.86
4720,2025-03-06,215,pocket_money,daily,215.0,0.0,0.0,29.49,19.01,26.78,16.4,0.04,8.27,63.4,8,16.45,35.06,48.5
2220,2025-03-07,9231,pocket_money,monthly,9231.01,-0.01,-0.0,29.05,8.73,1.04,33.09,27.47,0.63,3054.39,9,60.56,1.67,37.78
8564,2025-01-04,2746,salary,weekly,2746.0,0.0,0.0,10.79,4.55,5.92,58.72,11.32,8.7,1612.51,8,70.04,14.62,15.34
3323,2025-05-11,2437,pocket_money,weekly,2437.0,0.0,0.0,31.31,0.01,17.98,16.17,3.89,30.63,763.13,10,20.06,48.61,31.33
5932,2025-02-12,3881,pocket_money,weekly,3881.01,-0.01,-0.0,15.95,19.19,11.08,14.71,7.94,31.13,1208.15,7,22.65,42.21,35.15
2799,2025-02-08,538,pocket_money,daily,538.0,0.0,0.0,11.41,7.22,51.95,2.41,13.42,13.59,279.51,8,15.83,65.54,18.62
2966,2024-12-22,18540,salary,monthly,18540.0,0.0,0.0,7.46,5.61,23.44,44.91,15.96,2.62,8325.55,5,60.87,26.06,13.07
6655,2025-01-19,2760,salary,weekly,2760.0,0.0,0.0,24.77,27.14,0.57,10.34,22.38,14.79,749.13,10,32.73,15.36,51.92
7718,2025-03-09,686,salary,daily,686.0,0.0,0.0,16.76,59.81,0.02,14.58,6.9,1.92,410.28,3,21.49,1.94,76.57
1854,2024-11-30,1589,salary,weekly,1589.0,-0.0,-0.0,11.84,12.57,14.25,36.18,16.88,8.27,574.96,10,53.06,22.53,24.41
7885,2025-01-24,495,salary,daily,494.99,0.01,0.0,17.55,20.05,10.47,0.95,30.06,20.91,148.82,6,31.01,31.39,37.6
2274,2024-12-22,285,salary,daily,285.0,0.0,0.0,22.68,16.26,5.36,3.89,9.5,42.32,120.61,5,13.39,47.68,38.93
3181,2025-04-08,733,pocket_money,daily,733.0,-0.0,-0.0,33.13,27.29,22.04,8.06,6.15,3.33,242.82,7,14.21,25.37,60.42
5655,2025-02-01,688,salary,daily,688.0,0.0,0.0,37.48,35.72,8.13,13.41,5.16,0.1,257.87,7,18.57,8.23,73.2
6500,2025-04-15,2493,salary,weekly,2493.01,-0.01,-0.0,22.58,22.06,4.65,16.05,13.52,21.14,562.86,8,29.57,25.79,44.64
7266,2025-03-05,249,salary,daily,249.01,-0.01,-0.0,0.69,15.96,2.92,37.41,4.73,38.3,95.37,9,42.13,41.22,16.65
5430,2025-05-17,4090,pocket_money,weekly,4089.99,0.01,0.0,7.12,5.58,2.22,31.51,28.8,24.76,1288.77,6,60.31,26.99,12.7
4266,2025-01-20,2382,salary,weekly,2382.0,0.0,0.0,13.01,10.54,9.3,51.73,13.43,1.99,1232.27,6,65.16,11.29,23.55
1069,2025-01-11,493,salary,daily,493.01,-0.01,-0.0,0.33,6.84,70.38,8.77,1.8,11.88,346.98,11,10.57,82.27,7.17
4910,2025-02-15,9048,salary,monthly,9048.01,-0.01,-0.0,1.59,46.25,23.11,18.43,3.59,7.03,4184.31,6,22.02,30.14,47.83
